trial_number,entry_time,exit_time,entry_price,exit_price,quantity,pnl,commission,entry_type,exit_reason,signal_time,window_start
26,2025-04-07 18:30:00+0000,2025-04-07 19:25:00+0000,0.5114,0.5055,48.88541259288229,-0.30830856472428714,0.019884630426280796,buy,strategy_exit,2025-04-07 18:25:00+0000,2025-04-07 09:40:00+0000
26,2025-04-07 21:20:00+0000,2025-04-08 02:00:00+0000,0.5291,0.5925920000000001,47.250047250047245,2.9788000000000046,0.021200000000000004,buy,take_profit,2025-04-07 21:15:00+0000,2025-04-07 09:40:00+0000
26,2025-04-08 02:35:00+0000,2025-04-08 05:30:00+0000,0.5913,0.5783,42.27972264501945,-0.5694165398274993,0.0197801454422459,buy,strategy_exit,2025-04-08 02:30:00+0000,2025-04-07 09:40:00+0000
26,2025-04-08 12:15:00+0000,2025-04-08 14:25:00+0000,0.5983,0.5746,41.78505766337957,-1.0099097442754492,0.019603877653351157,buy,strategy_exit,2025-04-08 12:10:00+0000,2025-04-07 09:40:00+0000
26,2025-04-08 16:25:00+0000,2025-04-08 19:10:00+0000,0.5502,0.5644,45.43802253725918,-0.6654780079970916,0.020258087968011634,sell,strategy_exit,2025-04-08 16:20:00+0000,2025-04-08 16:05:00+0000
26,2025-04-08 22:15:00+0000,2025-04-09 01:20:00+0000,0.5439,0.4981,45.96433167861739,2.086008457437032,0.019157933443647728,sell,strategy_exit,2025-04-08 22:10:00+0000,2025-04-08 16:05:00+0000
26,2025-04-09 01:40:00+0000,2025-04-09 04:50:00+0000,0.5041,0.5189,49.59333465582226,-0.7542749454473336,0.020293592541162468,sell,strategy_exit,2025-04-09 01:35:00+0000,2025-04-08 16:05:00+0000
26,2025-04-09 07:05:00+0000,2025-04-09 11:05:00+0000,0.5511,0.5199,45.363817818907634,-1.4347849755035385,0.019433859553620033,buy,strategy_exit,2025-04-09 07:00:00+0000,2025-04-08 16:05:00+0000
26,2025-04-09 14:15:00+0000,2025-04-09 17:15:00+0000,0.5606,0.6278720000000001,44.59507670353193,2.978800000000005,0.021200000000000004,buy,take_profit,2025-04-09 14:10:00+0000,2025-04-08 16:05:00+0000
26,2025-04-10 03:50:00+0000,2025-04-10 06:10:00+0000,0.7127,0.7395,35.07787287778869,-0.9604630279219885,0.0203760347972499,sell,strategy_exit,2025-04-10 03:45:00+0000,2025-04-10 03:20:00+0000
26,2025-04-10 16:05:00+0000,2025-04-10 19:10:00+0000,0.6943,0.7027,36.00748955782802,-0.32258389745066834,0.0201209851649143,sell,strategy_exit,2025-04-10 16:00:00+0000,2025-04-10 03:20:00+0000
26,2025-04-10 21:05:00+0000,2025-04-11 01:35:00+0000,0.7402,0.7447,33.774655498513916,0.1319251553634173,0.020060794379897325,buy,strategy_exit,2025-04-10 21:00:00+0000,2025-04-10 03:20:00+0000
26,2025-04-11 03:20:00+0000,2025-04-11 08:15:00+0000,0.8555,0.8505,29.222676797194623,-0.16605493863237886,0.01994155464640561,buy,strategy_exit,2025-04-11 03:15:00+0000,2025-04-10 03:20:00+0000
26,2025-04-11 15:45:00+0000,2025-04-11 16:25:00+0000,0.8973,0.8681,27.861361863367883,-0.8332263457037782,0.019674579293435863,buy,strategy_exit,2025-04-11 15:40:00+0000,2025-04-11 11:25:00+0000
26,2025-04-11 17:45:00+0000,2025-04-11 19:05:00+0000,0.9294,0.8874,26.89907467183129,-1.1493092317624283,0.019548095545513233,buy,strategy_exit,2025-04-11 17:40:00+0000,2025-04-11 11:25:00+0000
26,2025-04-11 21:05:00+0000,2025-04-11 22:25:00+0000,0.925,0.8933,27.027027027027025,-0.8764140540540556,0.019657297297297295,buy,strategy_exit,2025-04-11 21:00:00+0000,2025-04-11 11:25:00+0000
26,2025-04-11 23:30:00+0000,2025-04-12 05:15:00+0000,0.8692,0.8615,28.762080073630926,0.20155660377358287,0.019911412793373218,sell,strategy_exit,2025-04-11 23:25:00+0000,2025-04-11 11:25:00+0000
26,2025-04-12 06:45:00+0000,2025-04-12 09:45:00+0000,0.8767,0.8757,28.516026006615718,-0.0485046195962131,0.019988593589597356,buy,strategy_exit,2025-04-12 06:40:00+0000,2025-04-11 11:25:00+0000
26,2025-04-12 15:50:00+0000,2025-04-12 17:10:00+0000,0.9278,0.8879,26.945462384134512,-1.0946938995473146,0.019569950420349216,buy,strategy_exit,2025-04-12 15:45:00+0000,2025-04-11 11:25:00+0000
26,2025-04-12 19:05:00+0000,2025-04-12 20:05:00+0000,0.9433,0.9177,26.502703275734124,-0.6981978161772519,0.019728612318456483,buy,strategy_exit,2025-04-12 19:00:00+0000,2025-04-12 17:30:00+0000
26,2025-04-12 23:00:00+0000,2025-04-13 08:30:00+0000,0.8918,0.8639,28.03319129849742,0.7624388876429703,0.019687149585108768,sell,strategy_exit,2025-04-12 22:55:00+0000,2025-04-12 17:30:00+0000
26,2025-04-13 14:40:00+0000,2025-04-13 17:15:00+0000,0.8231,0.8444,30.37298019681691,-0.6672032559834766,0.020258777791276883,sell,strategy_exit,2025-04-13 14:35:00+0000,2025-04-12 17:30:00+0000
26,2025-04-13 18:30:00+0000,2025-04-13 20:30:00+0000,0.8605,0.8324,29.052876234747238,-0.8360592678675192,0.01967344567112144,buy,strategy_exit,2025-04-13 18:25:00+0000,2025-04-12 17:30:00+0000
26,2025-04-14 15:00:00+0000,2025-04-14 16:00:00+0000,0.9285,0.8798,26.925148088314486,-1.3307302100161542,0.019475498115239635,buy,strategy_exit,2025-04-14 14:55:00+0000,2025-04-14 14:50:00+0000
26,2025-04-14 17:05:00+0000,2025-04-14 18:10:00+0000,0.863,0.9026,28.968713789107763,-1.1676199304750858,0.02045886442641947,sell,strategy_exit,2025-04-14 17:00:00+0000,2025-04-14 14:50:00+0000
26,2025-04-14 19:15:00+0000,2025-04-14 23:45:00+0000,0.9185,0.9149,27.218290691344585,-0.11794665215024325,0.019960805661404464,buy,strategy_exit,2025-04-14 19:10:00+0000,2025-04-14 14:50:00+0000
26,2025-04-15 15:35:00+0000,2025-04-15 17:30:00+0000,0.8693,0.8443,28.758771425284714,0.6992568733463681,0.019712412285747154,sell,strategy_exit,2025-04-15 15:30:00+0000,2025-04-14 14:50:00+0000
26,2025-04-16 03:25:00+0000,2025-04-16 05:50:00+0000,0.868,0.8469,28.80184331797235,-0.627475806451613,0.019756912442396315,buy,strategy_exit,2025-04-16 03:20:00+0000,2025-04-16 03:20:00+0000
26,2025-04-16 10:15:00+0000,2025-04-16 17:50:00+0000,0.8708,0.8902,28.709232889297198,0.5367363344051439,0.020222783647220945,buy,strategy_exit,2025-04-16 10:10:00+0000,2025-04-16 03:20:00+0000
26,2025-04-16 21:35:00+0000,2025-04-16 23:10:00+0000,0.9466,0.925,26.410310585252482,-0.5902345235579958,0.01977181491654342,buy,strategy_exit,2025-04-16 21:30:00+0000,2025-04-16 03:20:00+0000
26,2025-04-17 02:20:00+0000,2025-04-17 02:55:00+0000,0.8831,0.8692,28.309364737855283,0.37365756992413157,0.019842599932057524,sell,strategy_exit,2025-04-17 02:15:00+0000,2025-04-16 03:20:00+0000
26,2025-04-17 03:00:00+0000,2025-04-17 05:05:00+0000,0.8791,0.8999,28.43817540666591,-0.6117506540780355,0.020236605619383462,sell,strategy_exit,2025-04-17 02:55:00+0000,2025-04-16 03:20:00+0000
26,2025-04-17 11:15:00+0000,2025-04-17 16:35:00+0000,0.8821,0.8812,28.341457884593584,0.005517515020973016,0.019989797075161547,sell,strategy_exit,2025-04-17 11:10:00+0000,2025-04-17 09:25:00+0000
26,2025-04-17 18:20:00+0000,2025-04-17 19:10:00+0000,0.9099,0.8788,27.47554676338059,-0.8741477085394004,0.019658204198263543,buy,strategy_exit,2025-04-17 18:15:00+0000,2025-04-17 09:25:00+0000
26,2025-04-17 20:15:00+0000,2025-04-17 22:55:00+0000,0.8524,0.8149,29.328953542937587,1.080275692163306,0.019560065696855936,sell,strategy_exit,2025-04-17 20:10:00+0000,2025-04-17 09:25:00+0000
26,2025-04-17 23:30:00+0000,2025-04-18 01:05:00+0000,0.83,0.7962,30.120481927710845,0.9984795180722874,0.01959277108433735,sell,strategy_exit,2025-04-17 23:25:00+0000,2025-04-17 09:25:00+0000
26,2025-04-18 01:30:00+0000,2025-04-18 08:30:00+0000,0.8053,0.7691,31.044331305103686,1.1042543151620516,0.019550478082702098,sell,strategy_exit,2025-04-18 01:25:00+0000,2025-04-17 09:25:00+0000
26,2025-04-19 22:35:00+0000,2025-04-20 06:20:00+0000,0.7979,0.8484,31.332247148765507,1.5616455696202527,0.020632911392405064,buy,strategy_exit,2025-04-19 22:30:00+0000,2025-04-19 21:05:00+0000
26,2025-04-20 10:15:00+0000,2025-04-20 12:45:00+0000,0.8299,0.8326,30.124111338715508,-0.10136763465477876,0.02003253404024581,sell,strategy_exit,2025-04-20 10:10:00+0000,2025-04-19 21:05:00+0000
26,2025-04-20 15:45:00+0000,2025-04-20 18:45:00+0000,0.8149,0.8175,30.678610872499696,-0.09979629402380805,0.020031905755307403,sell,strategy_exit,2025-04-20 15:40:00+0000,2025-04-19 21:05:00+0000
26,2025-04-20 20:00:00+0000,2025-04-21 00:30:00+0000,0.8336,0.9336320000000001,29.990403071017273,2.9788000000000037,0.021200000000000004,buy,take_profit,2025-04-20 19:55:00+0000,2025-04-19 21:05:00+0000
26,2025-04-21 07:45:00+0000,2025-04-21 08:50:00+0000,0.8814,0.9032,28.363966417063764,-0.638581801679148,0.020247333787156797,sell,strategy_exit,2025-04-21 07:40:00+0000,2025-04-21 03:10:00+0000
26,2025-04-21 16:15:00+0000,2025-04-21 19:05:00+0000,0.8783,0.8793,28.464078333143572,-0.048475463964476856,0.020011385631333256,sell,strategy_exit,2025-04-21 16:10:00+0000,2025-04-21 03:10:00+0000
26,2025-04-21 20:25:00+0000,2025-04-22 01:50:00+0000,0.9126,1.0221120000000001,27.394258163488935,2.978800000000005,0.021200000000000004,buy,take_profit,2025-04-21 20:20:00+0000,2025-04-21 03:10:00+0000
26,2025-04-23 00:25:00+0000,2025-04-23 06:45:00+0000,1.1564,1.1499,21.618817018332756,-0.16046610169491898,0.019943791075752337,buy,strategy_exit,2025-04-23 00:20:00+0000,2025-04-22 15:40:00+0000
26,2025-04-23 07:50:00+0000,2025-04-23 09:55:00+0000,1.1389,1.1582,21.951005356045307,-0.4438238651330203,0.02016946176134867,sell,strategy_exit,2025-04-23 07:45:00+0000,2025-04-22 15:40:00+0000
26,2025-04-23 11:40:00+0000,2025-04-23 13:55:00+0000,1.1734,1.1365,21.30560763592978,-0.8058624509971011,0.01968552923129368,buy,strategy_exit,2025-04-23 11:35:00+0000,2025-04-22 15:40:00+0000
26,2025-04-23 15:20:00+0000,2025-04-23 16:45:00+0000,1.0937,1.1594,22.85818780287099,-1.5223836518240856,0.020600713175459452,sell,strategy_exit,2025-04-23 15:15:00+0000,2025-04-22 15:40:00+0000
26,2025-04-23 21:50:00+0000,2025-04-24 01:50:00+0000,1.0691,1.099,23.384154896642038,-0.7194659059021616,0.02027967449256384,sell,strategy_exit,2025-04-23 21:45:00+0000,2025-04-23 21:45:00+0000
26,2025-04-24 04:10:00+0000,2025-04-24 06:05:00+0000,1.0425,1.0721,23.980815347721823,-0.7301160671462846,0.02028393285371703,sell,strategy_exit,2025-04-24 04:05:00+0000,2025-04-23 21:45:00+0000
26,2025-04-24 10:25:00+0000,2025-04-24 14:00:00+0000,1.0868,1.0705,23.003312476996687,-0.39480401177769553,0.01985001840264998,buy,strategy_exit,2025-04-24 10:20:00+0000,2025-04-23 21:45:00+0000
26,2025-04-24 15:45:00+0000,2025-04-24 17:35:00+0000,1.1082,1.0893,22.55910485471936,-0.4461965349214974,0.019829453167298318,buy,strategy_exit,2025-04-24 15:40:00+0000,2025-04-23 21:45:00+0000
26,2025-04-24 19:35:00+0000,2025-04-24 21:45:00+0000,1.1323,1.1124,22.078954340722422,-0.4591954429038247,0.01982425152344785,buy,strategy_exit,2025-04-24 19:30:00+0000,2025-04-23 21:45:00+0000
26,2025-04-25 18:55:00+0000,2025-04-25 23:15:00+0000,1.0503,1.0401,23.802723031514805,0.22288489003141929,0.01990288489003142,sell,strategy_exit,2025-04-25 18:50:00+0000,2025-04-25 14:45:00+0000
26,2025-04-26 03:15:00+0000,2025-04-26 04:00:00+0000,1.0686,1.0457,23.395096387797118,-0.5555334081976399,0.019785700917087777,buy,strategy_exit,2025-04-26 03:10:00+0000,2025-04-25 14:45:00+0000
26,2025-04-26 05:45:00+0000,2025-04-26 11:20:00+0000,1.0249,1.0138,24.392623670602013,0.2508664259927771,0.019891696750902528,sell,strategy_exit,2025-04-26 05:40:00+0000,2025-04-25 14:45:00+0000
26,2025-04-26 17:10:00+0000,2025-04-26 19:10:00+0000,1.0383,1.0232,24.077819512664934,-0.3834296446113814,0.019854569970143506,buy,strategy_exit,2025-04-26 17:05:00+0000,2025-04-25 14:45:00+0000
27,2025-02-04 13:50:00+0000,2025-02-04 14:30:00+0000,0.7534,0.7556601999999999,11.04990708786833,0.018305009999999275,0.00666999,buy,take_profit_1,2025-02-04 13:45:00+0000,2025-02-04 08:45:00+0000
27,2025-02-04 13:50:00+0000,2025-02-04 14:35:00+0000,0.7534,0.7537767,22.132997079904438,-0.005005834999999835,0.013343335000000005,buy,breakeven_stop,2025-02-04 13:45:00+0000,2025-02-04 08:45:00+0000
27,2025-02-08 18:00:00+0000,2025-02-08 18:00:00+0000,0.5024,0.5039071999999999,16.57046178343949,0.018305009999998855,0.00666999,buy,take_profit_1,2025-02-08 17:55:00+0000,2025-02-08 17:55:00+0000
27,2025-02-08 18:00:00+0000,2025-02-08 18:05:00+0000,0.5024,0.5026512,33.1906847133758,-0.005005834999999768,0.013343335000000001,buy,breakeven_stop,2025-02-08 17:55:00+0000,2025-02-08 17:55:00+0000
27,2025-02-08 19:55:00+0000,2025-02-08 19:55:00+0000,0.5329,0.5344987,15.622067930193278,0.01830500999999926,0.006669989999999999,buy,take_profit_1,2025-02-08 19:50:00+0000,2025-02-08 17:55:00+0000
27,2025-02-08 19:55:00+0000,2025-02-08 20:00:00+0000,0.5329,0.5387619,15.622067930193278,0.0848783699999996,0.006696629999999999,buy,take_profit_2,2025-02-08 19:50:00+0000,2025-02-08 17:55:00+0000
27,2025-02-08 19:55:00+0000,2025-02-08 20:05:00+0000,0.5329,0.53316645,15.668981047100772,-0.0025066700000012827,0.006681670000000001,buy,breakeven_stop,2025-02-08 19:50:00+0000,2025-02-08 17:55:00+0000
27,2025-02-09 02:45:00+0000,2025-02-09 03:15:00+0000,0.5503,0.5519508999999999,15.128111938942393,0.018305009999998477,0.006669989999999999,buy,take_profit_1,2025-02-09 02:40:00+0000,2025-02-08 17:55:00+0000
27,2025-02-09 02:45:00+0000,2025-02-09 03:20:00+0000,0.5503,0.5563532999999999,15.128111938942393,0.0848783699999989,0.006696629999999999,buy,take_profit_2,2025-02-09 02:40:00+0000,2025-02-08 17:55:00+0000
27,2025-02-09 02:45:00+0000,2025-02-09 03:25:00+0000,0.5503,0.5602054000000001,15.173541704524808,0.14355988000000103,0.006740120000000002,buy,take_profit_3,2025-02-09 02:40:00+0000,2025-02-08 17:55:00+0000
27,2025-02-09 04:15:00+0000,2025-02-09 06:00:00+0000,0.5884,0.5508,42.4881033310673,-1.6169136641740347,0.019360978925900746,buy,strategy_exit,2025-02-09 04:10:00+0000,2025-02-08 17:55:00+0000
27,2025-02-10 04:35:00+0000,2025-02-10 05:50:00+0000,0.5287,0.5302860999999999,15.746169850576887,0.0183050099999988,0.00666999,buy,take_profit_1,2025-02-10 04:30:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 04:35:00+0000,2025-02-10 05:55:00+0000,0.5287,0.52896435,31.539625496500857,-0.005005834999999233,0.013343335000000001,buy,breakeven_stop,2025-02-10 04:30:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 08:10:00+0000,2025-02-10 08:10:00+0000,0.5388,0.5404163999999999,15.451002227171491,0.018305009999999417,0.00666999,buy,take_profit_1,2025-02-10 08:05:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 08:10:00+0000,2025-02-10 08:15:00+0000,0.5388,0.5390693999999999,30.948403860430588,-0.005005835000000767,0.013343335,buy,breakeven_stop,2025-02-10 08:05:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 08:35:00+0000,2025-02-10 08:35:00+0000,0.5383,0.5399149,15.465353891881849,0.018305009999999605,0.00666999,buy,take_profit_1,2025-02-10 08:30:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 08:35:00+0000,2025-02-10 08:40:00+0000,0.5383,0.5385691499999999,30.97715028794353,-0.005005835000001851,0.013343335000000001,buy,breakeven_stop,2025-02-10 08:30:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 09:20:00+0000,2025-02-10 09:20:00+0000,0.5507,0.5523520999999999,15.11712366079535,0.018305009999999004,0.006669989999999999,buy,take_profit_1,2025-02-10 09:15:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 09:20:00+0000,2025-02-10 09:25:00+0000,0.5507,0.55097535,30.27964408934084,-0.005005834999999773,0.013343335000000001,buy,breakeven_stop,2025-02-10 09:15:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 09:45:00+0000,2025-02-10 09:45:00+0000,0.5576,0.5592727999999999,14.93005738880918,0.018305009999998782,0.006669989999999999,buy,take_profit_1,2025-02-10 09:40:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 09:45:00+0000,2025-02-10 09:50:00+0000,0.5576,0.5637336,14.93005738880918,0.08487836999999941,0.006696629999999999,buy,take_profit_2,2025-02-10 09:40:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 09:45:00+0000,2025-02-10 09:55:00+0000,0.5576,0.5676367999999999,14.974892395982787,0.1435598799999994,0.0067401200000000005,buy,take_profit_3,2025-02-10 09:40:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 10:30:00+0000,2025-02-10 10:30:00+0000,0.5893,0.5910679,14.126930256236209,0.018305009999999053,0.006669989999999999,buy,take_profit_1,2025-02-10 10:25:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 10:30:00+0000,2025-02-10 10:35:00+0000,0.5893,0.58959465,28.296283726455115,-0.005005835000001362,0.013343335000000001,buy,breakeven_stop,2025-02-10 10:25:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 11:20:00+0000,2025-02-10 11:20:00+0000,0.5978,0.5995933999999999,13.926062228169956,0.018305009999999233,0.00666999,buy,take_profit_1,2025-02-10 11:15:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 11:20:00+0000,2025-02-10 11:25:00+0000,0.5978,0.6043757999999999,13.926062228169956,0.08487836999999875,0.006696629999999999,buy,take_profit_2,2025-02-10 11:15:00+0000,2025-02-10 02:05:00+0000
27,2025-02-10 11:20:00+0000,2025-02-10 11:30:00+0000,0.5978,0.6085604,13.967882234861163,0.14355988000000008,0.006740120000000002,buy,take_profit_3,2025-02-10 11:15:00+0000,2025-02-10 02:05:00+0000
27,2025-02-11 03:30:00+0000,2025-02-11 03:30:00+0000,0.6398,0.6417193999999999,13.011878712097527,0.018305009999998754,0.006669989999999998,buy,take_profit_1,2025-02-11 03:25:00+0000,2025-02-10 18:10:00+0000
27,2025-02-11 03:30:00+0000,2025-02-11 03:35:00+0000,0.6398,0.6401199,26.0628321350422,-0.0050058350000018615,0.013343335,buy,breakeven_stop,2025-02-11 03:25:00+0000,2025-02-10 18:10:00+0000
27,2025-02-11 05:30:00+0000,2025-02-11 05:35:00+0000,0.7132,0.7153395999999999,11.672742568704429,0.018305009999998928,0.006669989999999998,buy,take_profit_1,2025-02-11 05:25:00+0000,2025-02-10 18:10:00+0000
27,2025-02-11 05:30:00+0000,2025-02-11 05:40:00+0000,0.7132,0.7135565999999999,23.380538418395965,-0.005005835000001655,0.013343335000000001,buy,breakeven_stop,2025-02-11 05:25:00+0000,2025-02-10 18:10:00+0000
27,2025-02-12 18:10:00+0000,2025-02-12 18:10:00+0000,0.5616,0.5632847999999999,14.823717948717947,0.01830500999999897,0.006669989999999999,buy,take_profit_1,2025-02-12 18:05:00+0000,2025-02-12 02:20:00+0000
27,2025-02-12 18:10:00+0000,2025-02-12 18:15:00+0000,0.5616,0.5618808,29.691951566951566,-0.005005835000000892,0.013343335,buy,breakeven_stop,2025-02-12 18:05:00+0000,2025-02-12 02:20:00+0000
27,2025-02-14 11:00:00+0000,2025-02-14 11:00:00+0000,0.5605,0.5621814999999999,14.852809991079392,0.018305009999998387,0.006669989999999999,buy,take_profit_1,2025-02-14 10:55:00+0000,2025-02-14 10:45:00+0000
27,2025-02-14 11:00:00+0000,2025-02-14 11:05:00+0000,0.5605,0.56078025,29.750223015165034,-0.00500583500000054,0.013343335000000001,buy,breakeven_stop,2025-02-14 10:55:00+0000,2025-02-14 10:45:00+0000
27,2025-02-20 12:25:00+0000,2025-02-20 12:25:00+0000,0.3509,0.35195269999999995,23.724707893986892,0.018305009999999098,0.006669990000000001,buy,take_profit_1,2025-02-20 12:20:00+0000,2025-02-20 12:20:00+0000
27,2025-02-20 12:25:00+0000,2025-02-20 12:30:00+0000,0.3509,0.35107544999999996,47.520661157024804,-0.00500583500000162,0.013343335000000003,buy,breakeven_stop,2025-02-20 12:20:00+0000,2025-02-20 12:20:00+0000
