trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,enable_trailing_take_profit,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,take_profit_levels,take_profit_size_percentages
1,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0295,0.0369,0.0,1.0,0.1,1.0,False,False,False,False,short,1.12,5.38,446,10,False,True,True,False,bearish,False,10,147,83,20,4.71,6,13,72,16,87,2,12,3.9,0.71,0.6003,False,36,0.6438,True,19,1.53,False,20,58,13,False,14,27.5,False,True,2.38,True,17,True,17,0.02,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[27, 95, 184]",[3.7],[100.0]
2,Random (Initial Phase),,False,0.99,1.0,0.4,0.99,0.32,1.0,True,False,False,False,both,1.73,12.4,302,8,False,True,True,False,bullish,False,25,149,136,4,0.26,2,22,72,35,82,5,28,2.87,0.85,0.434,True,7,0.3571,True,30,3.33,False,20,58,13,False,14,27.5,True,False,0.89,False,11,False,1,0.0,5m,5m,,72.0,0.2361111111111111,-114.22849031206847,458.9042358836527,0.1286335921378421,-1.5865068098898398,14.61203875528282,0.6979166666666514,0.0,58.0,7.0,0.0,13.0,0.0,0.0,74.35897435897436,8.974358974358974,0.0,16.666666666666664,0.0,0.0,"[42, 83, 152]","[0.7, 4.2]","[50.0, 50.0]"
3,Random (Initial Phase),,False,0.99,1.0,0.69,5.39,0.86,1.0,True,False,False,False,long,0.6,8.8,285,5,True,True,True,False,bearish,False,21,75,73,7,1.49,10,9,60,36,78,19,56,1.62,0.61,0.9723,True,2,0.7007,False,21,2.5,True,5,51,5,False,14,27.5,False,True,1.04,True,18,False,1,0.0,5m,5m,,23.0,0.782608695652174,3.0419657011684462,105.0293664656654,1.0617872434804805,0.1322593783116716,5.194231288645415,0.7499999999999709,0.0,1.0,9.0,13.0,0.0,0.0,0.0,4.3478260869565215,39.130434782608695,56.52173913043478,0.0,0.0,0.0,"[14, 66, 258]",[1.4],[100.0]
4,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.78,4.4,0.17,3.54,False,True,False,False,short,3.77,28.31,260,3,True,True,True,False,bullish,False,11,58,182,16,4.47,8,14,84,41,91,21,22,4.47,2.4,0.9933,True,37,0.1671,False,21,2.5,False,20,58,13,False,14,27.5,True,False,0.89,False,11,True,12,-0.26,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[47, 102, 195]","[1.0, 2.0, 2.8]","[33.33, 33.33, 33.33]"
5,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0354,0.0289,0.0,1.0,0.1,1.0,False,False,False,False,short,3.7,27.03,306,11,True,True,True,False,bullish,False,7,125,223,11,2.33,3,13,70,40,84,25,37,3.38,1.18,0.5782,True,4,0.1897,True,50,2.2,True,13,55,19,True,20,19.2,True,True,1.2,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[14, 107, 210]",[2.9],[100.0]
6,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0374,0.02,0.0,1.0,0.1,1.0,False,False,False,False,short,4.92,32.03,505,12,False,True,True,False,bearish,False,10,76,160,13,1.03,2,16,56,35,98,23,34,1.49,0.61,0.4185,True,31,0.2244,False,21,2.5,True,6,60,7,False,14,27.5,True,False,0.89,True,17,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[39, 129, 162]",[2.0],[100.0]
7,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0351,0.0234,0.0,1.0,0.1,1.0,False,False,False,False,short,1.68,39.95,200,5,False,True,True,False,bullish,False,26,94,88,14,3.32,2,24,78,36,94,6,51,1.11,2.66,0.5117,True,4,0.4349,True,18,2.16,False,20,58,13,True,22,40.0,False,False,0.89,True,15,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[33, 63, 164]",[2.3],[100.0]
8,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.74,3.66,0.34,2.19,True,True,False,False,both,0.79,17.2,522,12,False,True,True,False,bullish,False,23,103,79,4,2.01,6,30,63,44,95,4,17,4.44,0.81,0.5765,False,36,0.6438,True,49,1.84,True,19,30,11,True,32,23.1,True,False,0.89,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[39, 87, 264]","[2.3, 2.4, 3.3]","[33.33, 33.33, 33.33]"
9,Random (Initial Phase),,False,0.99,1.0,0.36,0.56,0.1,4.0,True,True,False,False,both,3.94,27.92,509,12,True,True,True,False,bullish,False,24,65,146,3,1.11,8,13,71,40,82,27,34,3.66,2.57,0.9117,True,32,0.4947,True,38,2.75,False,20,58,13,True,20,19.2,False,True,1.88,True,19,False,1,0.0,5m,5m,,4.0,0.0,-6.51697244000006,26.067889760000227,0.0,-1.629243110000015,0.9001724399999999,0.7499999999999785,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[33, 74, 275]","[1.0, 1.2, 2.0]","[33.33, 33.33, 33.33]"
10,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.81,0.68,0.07,1.0,True,False,False,False,both,4.0,28.51,351,6,True,True,True,False,bearish,False,30,119,218,17,1.59,1,20,57,42,83,22,12,4.99,0.91,0.2128,True,3,0.3199,True,32,3.03,True,8,36,11,True,9,34.0,True,True,2.04,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[29, 138, 287]","[1.7, 4.5]","[50.0, 50.0]"
11,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0337,0.0596,0.0,1.0,0.1,1.0,False,False,False,False,both,2.75,7.5,615,2,False,True,True,False,bearish,False,25,64,123,3,3.0,4,8,70,34,87,11,20,3.72,2.37,0.4432,False,36,0.6438,False,21,2.5,True,11,44,11,True,9,35.7,False,False,0.89,True,27,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[15, 145, 213]",[6.0],[100.0]
12,Random (Initial Phase),,False,0.99,1.0,0.24,2.86,1.49,1.0,False,False,False,False,long,0.72,33.32,359,4,True,True,True,False,bullish,False,7,111,65,18,4.61,10,8,67,20,93,17,19,3.45,2.23,0.0342,True,16,0.8057,False,21,2.5,False,20,58,13,False,14,27.5,False,True,1.93,True,14,False,1,0.0,5m,5m,,2.0,0.5,-0.9347444340424028,13.86507914622416,0.7586988922278205,-0.4673722170212014,0.4511323745732387,0.7499999999999607,0.0,2.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,"[33, 129, 182]",[3.5],[100.0]
13,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0642,0.0238,0.0,1.0,0.1,1.0,False,False,False,False,long,1.96,44.55,271,7,False,True,True,False,bearish,False,15,92,117,20,0.34,3,25,78,24,81,18,12,4.66,0.48,0.0079,True,39,0.7393,True,29,3.1,True,11,37,17,True,33,21.3,True,False,0.89,False,11,True,21,-0.07,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[49, 112, 231]",[2.4],[100.0]
14,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.0466,0.0526,0.0,1.0,0.1,1.0,False,False,False,False,long,3.27,32.8,652,10,False,True,True,False,bullish,False,22,149,92,15,3.91,6,14,58,18,76,6,49,3.36,0.88,0.7667,True,11,0.5716,False,21,2.5,True,10,39,20,False,14,27.5,True,True,0.49,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[31, 67, 217]",[5.3],[100.0]
15,Random (Initial Phase),No trades or total_symbol_performance.csv not generated,True,0.033,0.0227,0.0,1.0,0.1,1.0,False,False,False,False,short,3.18,40.3,95,6,True,True,True,False,bearish,False,12,101,175,11,1.44,4,27,71,23,87,19,52,3.72,1.69,0.8411,False,36,0.6438,True,40,2.97,True,8,53,10,True,33,32.0,True,False,0.89,True,23,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[38, 59, 172]",[2.3],[100.0]
16,Random (Waiting for Data: 4/10),,False,0.99,1.0,0.26,1.25,0.59,4.68,True,True,False,False,short,3.26,7.72,294,6,True,True,True,False,bullish,False,15,108,241,18,2.95,7,16,76,18,80,4,60,0.95,2.69,0.5782,True,25,0.8112,True,13,1.76,False,20,58,13,True,8,20.6,False,True,1.12,False,11,False,1,0.0,5m,5m,,46.0,0.6521739130434783,25.419337109867453,34.04929651618696,1.5547036622345574,0.5525942849971185,8.326491991063074,0.6195652173912863,0.0,30.0,12.0,0.0,13.0,0.0,0.0,54.54545454545454,21.818181818181817,0.0,23.63636363636364,0.0,0.0,"[29, 134, 197]","[1.8, 2.2, 2.6]","[33.33, 33.33, 33.33]"
17,Random (Waiting for Data: 5/10),No trades or total_symbol_performance.csv not generated,True,0.0664,0.0256,0.0,1.0,0.1,1.0,False,False,False,False,short,2.47,31.13,212,2,False,True,True,False,bullish,False,11,68,240,14,3.53,2,7,76,29,89,11,27,2.93,1.97,0.0207,True,17,0.0138,False,21,2.5,False,20,58,13,True,12,23.4,True,False,0.89,True,19,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[24, 99, 197]",[2.6],[100.0]
18,Random (Waiting for Data: 5/10),,False,0.99,1.0,0.56,1.71,0.99,1.0,True,False,False,False,both,1.83,25.4,694,11,True,True,True,False,bearish,False,6,87,100,6,3.48,8,22,76,33,97,27,21,3.57,2.06,0.3661,False,36,0.6438,False,21,2.5,True,9,60,15,True,30,37.5,True,True,2.48,True,23,False,1,0.0,5m,5m,,2.0,0.0,-4.644870369414564,18.57948147765825,0.0,-2.322435184707282,0.449462066263582,0.7499999999999607,0.0,2.0,0.0,0.0,1.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,"[50, 63, 202]",[3.5],[100.0]
19,Random (Waiting for Data: 6/10),No trades or total_symbol_performance.csv not generated,True,0.0358,0.0274,0.0,1.0,0.1,1.0,False,False,False,False,short,4.34,41.77,368,7,False,True,True,False,bullish,False,22,128,52,16,4.98,7,27,65,31,75,7,31,2.0,0.8,0.8395,False,36,0.6438,False,21,2.5,True,21,29,5,True,18,29.9,False,True,0.54,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[17, 78, 220]",[2.7],[100.0]
20,Random (Waiting for Data: 6/10),,False,0.99,1.0,0.78,1.24,0.42,1.0,False,False,False,False,long,1.32,25.26,689,12,False,True,True,False,bullish,False,11,75,186,5,1.36,6,13,61,17,86,14,48,2.35,0.52,0.715,True,25,0.8587,True,20,3.51,True,17,28,15,True,23,26.2,True,False,0.89,False,11,False,1,0.0,5m,5m,,54.0,0.4074074074074074,-2.4647399949529425,112.46612297085456,0.971457866566338,-0.0456433332398693,12.148972399108148,0.7499999999999923,0.0,53.0,1.0,0.0,29.0,0.0,0.0,63.85542168674698,1.2048192771084338,0.0,34.93975903614458,0.0,0.0,"[31, 145, 179]",[4.5],[100.0]
21,Random (Waiting for Data: 7/10),No trades or total_symbol_performance.csv not generated,True,0.0283,0.0207,0.0,1.0,0.1,1.0,False,False,False,False,long,2.51,35.09,365,5,False,True,True,False,bearish,False,24,61,124,6,2.63,4,17,74,43,77,13,10,4.51,1.04,0.2544,False,36,0.6438,False,21,2.5,False,20,58,13,False,14,27.5,False,False,0.89,False,11,True,35,-0.21,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[25, 78, 228]",[2.1],[100.0]
22,Random (Waiting for Data: 7/10),No trades or total_symbol_performance.csv not generated,True,0.0663,0.0247,0.0,1.0,0.1,1.0,False,False,False,False,long,4.12,23.51,231,5,True,True,True,False,bullish,False,6,102,212,12,2.36,4,11,67,24,88,19,14,3.16,1.91,0.4514,False,36,0.6438,False,21,2.5,False,20,58,13,False,14,27.5,True,False,0.89,True,10,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[21, 56, 218]",[2.5],[100.0]
23,Random (Waiting for Data: 7/10),,False,0.99,1.0,0.13,1.25,1.05,1.0,True,False,False,False,both,3.39,15.09,111,2,False,True,True,False,bullish,False,17,92,64,11,2.26,7,15,62,18,87,7,35,3.24,2.68,0.5531,True,27,0.8171,True,15,2.56,False,20,58,13,True,33,19.1,True,False,0.89,True,25,False,1,0.0,5m,5m,,19.0,0.2105263157894736,-36.884884017452656,147.53953606981062,0.16550569501493,-1.9413096851290872,4.275746203779159,0.7500000000000003,0.0,15.0,1.0,0.0,6.0,0.0,0.0,68.18181818181817,4.545454545454546,0.0,27.27272727272727,0.0,0.0,"[29, 81, 174]",[1.7],[100.0]
24,Random (Waiting for Data: 8/10),No trades or total_symbol_performance.csv not generated,True,0.0525,0.0151,0.0,1.0,0.1,1.0,False,False,False,False,both,3.6,38.98,534,10,True,True,True,False,bullish,False,10,127,84,7,0.95,2,20,83,45,87,10,36,2.74,1.38,0.4848,True,10,0.2896,False,21,2.5,False,20,58,13,True,26,39.8,True,False,0.89,False,11,True,13,0.16,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[39, 73, 266]",[1.5],[100.0]
25,Random (Waiting for Data: 8/10),,False,0.99,1.0,0.83,3.85,0.85,4.75,False,True,False,False,long,3.72,12.81,703,1,False,True,True,False,bullish,False,30,96,161,19,2.91,10,7,73,16,81,5,28,4.2,2.91,0.6809,True,19,0.2393,False,21,2.5,False,20,58,13,False,14,27.5,True,False,0.89,False,11,True,25,-0.28,5m,5m,,13.0,0.8461538461538461,16.557596230339243,0.9826780863139992,24.692245720150108,1.2736612484876342,1.113672928878352,0.5192307692307643,0.0,3.0,9.0,0.0,2.0,0.0,0.0,21.428571428571427,64.28571428571429,0.0,14.285714285714285,0.0,0.0,"[44, 147, 157]","[1.5, 1.6, 4.9]","[33.33, 33.33, 33.33]"
26,Random (Waiting for Data: 9/10),No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.64,4.69,1.01,3.87,False,True,False,False,short,3.25,36.09,495,7,False,True,True,False,bullish,False,14,125,195,7,4.09,1,16,71,26,94,21,33,4.65,2.54,0.4102,True,17,0.802,True,18,1.87,True,11,59,12,False,14,27.5,True,False,0.89,True,27,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[46, 148, 288]","[0.6, 0.8, 2.3]","[33.33, 33.33, 33.33]"
27,Random (Waiting for Data: 9/10),,False,0.99,1.0,0.91,2.97,1.24,1.0,False,False,False,False,both,4.96,23.16,320,3,False,True,True,False,bullish,False,28,134,61,4,1.34,5,5,65,23,76,11,46,3.19,1.27,0.5737,True,36,0.9969,True,48,3.68,False,20,58,13,False,14,27.5,True,True,1.37,True,11,True,10,0.22,5m,5m,,29.0,0.4137931034482758,-40.08278633886919,179.0057056904352,0.3065981815500329,-1.3821650461679031,4.723263214594075,0.6465517241379067,0.0,6.0,9.0,13.0,3.0,0.0,0.0,19.35483870967742,29.03225806451613,41.935483870967744,9.67741935483871,0.0,0.0,"[36, 102, 279]","[0.9, 4.2]","[50.0, 50.0]"
28,ML-Guided,,False,0.99,1.0,0.74,2.83,0.21,1.0,False,False,False,False,long,3.58,21.34,540,8,False,True,True,False,bearish,False,10,54,83,20,3.02,3,10,74,39,79,14,55,3.01,0.55,0.3062,False,36,0.6438,False,21,2.5,False,20,58,13,True,19,29.1,True,False,0.89,False,11,False,1,0.0,5m,5m,,20.0,0.45,8.582935244693937,46.6573049475173,1.1857337616232917,0.4291467622346968,4.494234200988418,0.7499999999999792,0.0,16.0,2.0,2.0,13.0,0.0,0.0,48.48484848484848,6.0606060606060606,6.0606060606060606,39.39393939393939,0.0,0.0,"[31, 124, 275]",[4.8],[100.0]
29,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.0351,0.0427,0.0,1.0,0.1,1.0,False,False,False,False,short,1.72,11.62,577,9,False,True,True,False,bullish,False,26,133,201,20,3.18,4,12,75,27,94,5,45,3.37,2.75,0.5749,False,36,0.6438,False,21,2.5,False,20,58,13,True,34,32.8,False,False,0.89,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[28, 88, 298]",[4.3],[100.0]
30,ML-Guided,,False,0.99,1.0,0.47,5.79,0.23,5.65,False,True,False,False,both,4.33,43.58,683,11,False,True,True,False,bearish,False,30,106,174,19,1.35,9,15,63,15,82,10,40,0.82,1.74,0.7434,True,9,0.125,False,21,2.5,True,23,49,5,True,33,15.6,False,False,0.89,False,11,True,35,0.09,5m,5m,,215.0,0.7767441860465116,-13.9551798373089,124.37813014982326,0.9710231956643218,-0.0649078131967855,22.992482576466287,0.6139534883720849,0.0,38.0,157.0,20.0,23.0,0.0,0.0,15.966386554621849,65.96638655462185,8.403361344537815,9.663865546218489,0.0,0.0,"[50, 125, 174]","[1.8, 3.8, 4.3]","[33.33, 33.33, 33.33]"
31,ML-Guided,,False,0.99,1.0,0.94,0.2,0.17,1.0,False,False,False,False,long,1.22,21.23,50,4,False,True,True,False,bullish,False,12,120,107,16,2.03,10,6,71,34,81,19,12,3.41,1.12,0.7959,True,24,0.403,False,21,2.5,True,19,43,12,True,21,31.0,False,False,0.89,False,11,False,1,0.0,5m,5m,,8.0,0.5,16.716172216230454,2.6401668723115965,8.091208594429194,2.089521527028807,1.7928366312113957,0.7499999999999902,0.0,5.0,0.0,1.0,2.0,0.0,0.0,62.5,0.0,12.5,25.0,0.0,0.0,"[27, 141, 256]","[3.0, 3.3]","[50.0, 50.0]"
32,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.0691,0.0622,0.0,1.0,0.1,1.0,False,False,False,False,long,4.03,8.7,262,9,False,True,True,False,bearish,False,21,136,237,19,2.28,3,19,68,36,81,7,55,0.84,1.69,0.7452,False,36,0.6438,True,13,1.84,False,20,58,13,False,14,27.5,False,False,0.89,True,8,True,36,0.27,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[16, 72, 177]",[6.2],[100.0]
33,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.0236,0.0552,0.0,1.0,0.1,1.0,False,False,False,False,long,3.6,5.63,193,4,False,True,True,False,bearish,False,30,102,236,8,0.93,2,26,58,28,94,21,18,1.68,2.9,0.8489,True,12,0.8292,False,21,2.5,True,16,30,9,False,14,27.5,False,False,0.89,True,10,True,7,-0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[49, 55, 272]",[5.5],[100.0]
34,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.0293,0.0305,0.0,1.0,0.1,1.0,False,False,False,False,short,3.83,11.47,40,3,False,True,True,False,bullish,False,28,43,142,17,2.99,9,20,72,17,83,10,29,3.9,2.48,0.9551,True,28,0.936,False,21,2.5,False,20,58,13,True,27,34.8,False,False,0.89,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[22, 122, 237]",[3.0],[100.0]
35,ML-Guided,,False,0.99,1.0,0.43,3.33,0.56,1.0,False,False,False,False,short,4.25,10.76,416,5,False,True,True,False,bullish,False,24,138,158,11,0.13,9,5,58,17,79,6,56,2.25,2.42,0.0888,False,36,0.6438,True,48,3.53,True,15,33,13,False,14,27.5,True,False,0.89,False,11,True,25,0.3,5m,5m,,62.0,0.4193548387096774,-31.25759824939886,113.93971995011016,0.8165091545287135,-0.5041548104741752,13.929826256066384,0.7499999999999873,0.0,27.0,10.0,25.0,22.0,0.0,0.0,32.142857142857146,11.904761904761903,29.761904761904763,26.190476190476197,0.0,0.0,"[29, 117, 163]",[4.1],[100.0]
36,ML-Guided,,False,0.99,1.0,0.11,1.79,1.4,5.22,True,True,False,False,both,1.42,39.14,597,2,True,True,True,False,bearish,False,16,70,194,14,3.34,10,29,70,15,93,10,51,0.89,1.37,0.6109,True,31,0.2168,False,21,2.5,False,20,58,13,True,32,35.1,True,False,0.89,False,11,True,23,0.22,5m,5m,,148.0,0.7162162162162162,15.394651325666338,56.94621422052365,1.1449807107041032,0.1040179143626103,17.549032088688108,0.5574324324324206,0.0,68.0,73.0,0.0,48.0,0.0,0.0,35.978835978835974,38.62433862433862,0.0,25.396825396825395,0.0,0.0,"[42, 132, 151]","[0.7, 2.4, 5.0]","[33.33, 33.33, 33.33]"
37,ML-Guided,,False,0.99,1.0,0.92,1.74,0.4,1.0,True,False,False,False,long,1.71,17.37,387,1,False,True,True,False,bearish,False,30,100,237,18,2.31,4,30,78,28,84,6,48,3.64,0.97,0.4744,True,19,0.304,True,23,1.65,False,20,58,13,True,31,24.7,False,False,0.89,True,16,False,1,0.0,5m,5m,,9.0,0.5555555555555556,-4.6629373808084855,32.11777375554669,0.6732832909607587,-0.5181041534231651,1.5699129634877942,0.6666666666666506,0.0,5.0,3.0,0.0,1.0,0.0,0.0,55.55555555555556,33.33333333333333,0.0,11.11111111111111,0.0,0.0,"[47, 53, 193]","[1.0, 3.1]","[50.0, 50.0]"
38,ML-Guided,,False,0.99,1.0,0.96,1.3,0.67,1.0,False,False,False,False,both,3.92,25.96,236,1,True,True,True,False,bullish,False,25,129,189,15,3.03,8,30,77,41,80,30,25,2.13,0.41,0.0093,True,5,0.3106,False,21,2.5,True,20,33,8,True,14,33.6,False,True,1.32,False,11,False,1,0.0,5m,5m,,72.0,0.4305555555555556,-4.252770417444771,84.44504746765975,0.9637301575199534,-0.059066255797844,14.899340956742682,0.6874999999999759,0.0,60.0,10.0,1.0,26.0,0.0,0.0,61.855670103092784,10.309278350515465,1.0309278350515465,26.804123711340207,0.0,0.0,"[15, 68, 255]","[3.8, 4.2]","[50.0, 50.0]"
39,ML-Guided,,False,0.99,1.0,0.66,5.93,1.29,1.0,False,False,False,False,both,0.65,42.91,280,6,True,True,True,False,bullish,False,10,99,131,16,3.36,10,25,56,22,90,13,28,2.29,0.57,0.9847,True,37,0.102,True,44,1.52,True,13,59,9,False,14,27.5,True,True,1.3,False,11,True,20,0.05,5m,5m,,5.0,0.6,-4.25506937055035,35.493766881153896,0.7076231645109401,-0.85101387411007,0.673982132957704,0.5999999999999774,0.0,1.0,3.0,1.0,1.0,0.0,0.0,16.666666666666664,50.0,16.666666666666664,16.666666666666664,0.0,0.0,"[23, 63, 151]","[2.5, 3.5]","[50.0, 50.0]"
40,ML-Guided,,False,0.99,1.0,0.98,1.87,0.14,1.0,False,False,False,False,long,4.69,14.05,70,3,False,True,True,False,bearish,False,7,128,164,9,4.53,2,8,76,40,81,2,56,4.02,2.56,0.1413,True,8,0.3916,True,26,2.05,False,20,58,13,True,23,27.0,True,True,2.19,True,27,False,1,0.0,5m,5m,,2.0,0.5,0.6130489422883398,16.093323903538593,1.1247913931209017,0.3065244711441699,0.4518291951618525,0.7499999999999731,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[45, 118, 261]","[0.8, 2.4]","[50.0, 50.0]"
41,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.97,3.73,0.43,1.0,True,False,False,False,short,4.05,40.42,544,3,True,True,True,False,bullish,False,23,80,91,20,3.86,8,20,57,37,90,13,42,3.78,2.74,0.7632,False,36,0.6438,True,10,2.92,False,20,58,13,True,33,25.1,True,True,1.88,True,16,True,23,0.12,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[42, 52, 205]","[1.5, 3.1]","[50.0, 50.0]"
42,ML-Guided,,False,0.99,1.0,0.91,0.74,1.44,1.0,True,False,False,False,short,0.69,28.86,408,2,False,True,True,False,bearish,False,20,134,220,13,4.23,3,19,80,33,81,22,46,4.5,2.48,0.1364,True,8,0.0359,False,21,2.5,False,20,58,13,True,17,19.1,True,True,0.45,False,11,True,22,-0.14,5m,5m,,2.0,0.5,0.8461807697513479,8.321560009999999,1.4067414132612128,0.4230903848756739,0.4519341517146595,0.7499999999999649,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,"[34, 134, 219]","[1.6, 3.8]","[50.0, 50.0]"
43,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.89,2.31,1.14,1.0,True,False,False,False,both,3.41,19.65,498,5,True,True,True,False,bearish,False,16,37,200,14,2.64,3,20,85,32,99,5,19,4.22,2.59,0.6974,True,16,0.0612,False,21,2.5,True,13,55,15,True,30,31.6,False,False,0.89,True,29,True,18,-0.03,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[44, 86, 300]",[3.1],[100.0]
44,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.89,4.81,0.46,1.49,True,True,False,False,short,0.93,42.58,615,2,True,True,True,False,bullish,False,17,34,178,19,4.88,4,17,56,33,96,21,47,2.66,1.79,0.7533,True,25,0.0976,False,21,2.5,True,6,42,19,True,13,19.7,False,True,1.01,False,11,False,1,0.0,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[44, 72, 285]","[0.5, 2.7, 2.8]","[33.33, 33.33, 33.33]"
45,ML-Guided,,False,0.99,1.0,0.98,4.97,1.37,3.88,False,True,False,False,short,4.63,7.89,241,6,True,True,True,False,bullish,False,5,47,241,16,0.04,8,17,79,42,85,6,59,3.57,2.87,0.9674,True,29,0.4034,False,21,2.5,True,21,50,5,True,26,39.5,False,False,0.89,True,5,True,5,-0.17,5m,5m,,13.0,0.7692307692307693,-1.720562059120037,35.26616870876546,0.9155049741274242,-0.1323509276246182,1.3538849953212904,0.6346153846153683,0.0,2.0,9.0,2.0,1.0,0.0,0.0,14.285714285714285,64.28571428571429,14.285714285714285,7.142857142857142,0.0,0.0,"[45, 55, 233]","[0.6, 2.5, 4.4]","[33.33, 33.33, 33.33]"
46,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.51,2.67,0.56,1.0,True,False,False,False,both,1.9,19.32,273,9,False,True,True,False,bearish,False,7,116,182,3,1.23,5,7,77,42,85,9,37,4.97,2.89,0.881,True,25,0.9543,False,21,2.5,False,20,58,13,True,22,28.9,True,True,0.89,True,19,True,29,-0.26,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[10, 71, 290]","[1.8, 4.9]","[50.0, 50.0]"
